Seriation_Solution Mean_Distance Solution_Size
2153 90856.3297062873 4
8756 91088.3491285489 4
2458 91088.3491285489 4
8757 91088.3491285489 4
4481 91173.7392368172 4
205 91173.7392368172 4
4480 91173.7392368172 4
11635 91818.5240569679 4
4050 91818.5240569679 4
11634 91818.5240569679 4
7679 91912.4652188063 3
1860 91912.4652188063 3
6797 91923.1300598495 3
2233 91923.1300598495 3
7895 91923.1300598495 3
8765 91923.1300598495 3
11165 91923.1300598495 3
2674 91923.1300598495 3
9146 91923.1300598495 3
1980 91923.1300598495 3
3784 91923.1300598495 3
2464 91923.1300598495 3
1404 91923.1300598495 3
8360 91923.1300598495 3
643 92180.0623713287 3
5350 92180.0623713287 3
8306 92288.5157466252 4
8307 92288.5157466252 4
2200 92288.5157466252 4
10875 92301.9226301071 3
3613 92301.9226301071 3
748 92347.5446886366 4
5552 92347.5446886366 4
5553 92347.5446886366 4
419 92411.5447130316 3
4922 92411.5447130316 3
2893 92445.6669323329 3
9550 92445.6669323329 3
4558 92621.3531648255 4
4557 92621.3531648255 4
242 92621.3531648255 4
5185 92753.2051168211 4
5184 92753.2051168211 4
553 92753.2051168211 4
9921 92989.3133240388 4
9641 92989.3133240388 4
3090 92989.3133240388 4
9640 92989.3133240388 4
9922 92989.3133240388 4
2938 92989.3133240388 4
7891 93121.0416608405 3
3032 93121.0416608405 3
3637 93121.0416608405 3
10921 93121.0416608405 3
2461 93121.0416608405 3
9818 93121.0416608405 3
1977 93121.0416608405 3
8761 93121.0416608405 3
8356 93121.0416608405 3
11161 93121.0416608405 3
10749 93121.0416608405 3
3781 93121.0416608405 3
725 93121.0416608405 3
1401 93121.0416608405 3
5506 93121.0416608405 3
9142 93121.0416608405 3
10352 93121.0416608405 3
3546 93121.0416608405 3
6793 93121.0416608405 3
11056 93121.0416608405 3
2230 93121.0416608405 3
3715 93121.0416608405 3
3321 93121.0416608405 3
2671 93121.0416608405 3
988 93247.6807728617 4
6035 93247.6807728617 4
6036 93247.6807728617 4
3008 93290.4220697984 3
9774 93290.4220697984 3
9131 93338.2753422907 4
2665 93338.2753422907 4
9132 93338.2753422907 4
583 93403.9864160989 4
5596 93403.9864160989 4
5236 93403.9864160989 4
5237 93403.9864160989 4
5597 93403.9864160989 4
774 93403.9864160989 4
9233 93443.8140591212 4
2724 93443.8140591212 4
9232 93443.8140591212 4
11014 93513.1478039896 4
3693 93513.1478039896 4
11013 93513.1478039896 4
6199 93587.2058812027 4
6200 93587.2058812027 4
1072 93587.2058812027 4
10192 93632.7198933898 4
3234 93632.7198933898 4
10191 93632.7198933898 4
11050 93731.1923719682 4
3712 93731.1923719682 4
11051 93731.1923719682 4
11249 94289.7709192254 3
3830 94289.7709192254 3
2948 94529.0424723432 4
9661 94529.0424723432 4
9660 94529.0424723432 4
3115 94818.0539544287 3
9976 94818.0539544287 3
687 94912.4391803235 4
5435 94912.4391803235 4
5434 94912.4391803235 4
9139 94918.8173034675 4
9140 94918.8173034675 4
2669 94918.8173034675 4
9664 94968.3592678537 3
2950 94968.3592678537 3
175 94986.9780986567 4
4414 94986.9780986567 4
4413 94986.9780986567 4
3315 95000.1799014936 4
10343 95000.1799014936 4
10342 95000.1799014936 4
7484 95328.3382544197 4
1757 95328.3382544197 4
7483 95328.3382544197 4
691 95581.8725812471 3
5442 95581.8725812471 3
11332 95729.0607024768 3
3875 95729.0607024768 3
781 95886.9850649818 4
5610 95886.9850649818 4
5609 95886.9850649818 4
341 96066.1733639127 4
4766 96066.1733639127 4
4765 96066.1733639127 4
6155 96165.8382605061 3
1052 96165.8382605061 3
9256 96378.2771047079 4
2738 96378.2771047079 4
9257 96378.2771047079 4
10199 96486.8516023441 4
3238 96486.8516023441 4
10198 96486.8516023441 4
11440 96551.7335394764 4
3934 96551.7335394764 4
11441 96551.7335394764 4
9038 96560.6106565546 4
2614 96560.6106565546 4
9039 96560.6106565546 4
11329 96611.5478247751 4
3873 96611.5478247751 4
11330 96611.5478247751 4
237 96714.6964399777 3
4550 96714.6964399777 3
8758 96778.7488697112 4
8759 96778.7488697112 4
2459 96778.7488697112 4
4779 97032.3061513719 4
348 97032.3061513719 4
4780 97032.3061513719 4
2599 97074.34582352 4
9009 97074.34582352 4
9008 97074.34582352 4
2505 97238.3379642789 4
8832 97238.3379642789 4
8833 97238.3379642789 4
6202 97334.2391323496 4
6201 97334.2391323496 4
1073 97334.2391323496 4
6051 97539.1642544789 3
994 97539.1642544789 3
5502 97936.8598345221 4
5501 97936.8598345221 4
722 97936.8598345221 4
9821 98144.4761839711 4
9820 98144.4761839711 4
3034 98144.4761839711 4
11585 98243.8023213666 5
11586 98243.8023213666 5
4024 98243.8023213666 5
11584 98243.8023213666 5
5711 98638.9509184393 4
835 98638.9509184393 4
5712 98638.9509184393 4
8251 98649.5140736603 4
8252 98649.5140736603 4
2173 98649.5140736603 4
2944 98871.1298706544 5
9653 98871.1298706544 5
9651 98871.1298706544 5
9652 98871.1298706544 5
1829 98889.0429095316 3
7619 98889.0429095316 3
10309 98999.6321613245 4
10308 98999.6321613245 4
3295 98999.6321613245 4
9646 99080.3894752241 4
2941 99080.3894752241 4
9645 99080.3894752241 4
5584 99397.0927539746 3
767 99397.0927539746 3
1953 99487.7940227676 3
7846 99487.7940227676 3
3088 99671.7322439212 4
9918 99671.7322439212 4
9917 99671.7322439212 4
1196 99745.5943756101 4
6404 99745.5943756101 4
6403 99745.5943756101 4
2653 99844.7276179098 4
9111 99844.7276179098 4
9112 99844.7276179098 4
5222 99901.8299335134 4
5223 99901.8299335134 4
574 99901.8299335134 4
1833 99908.1218452717 3
7625 99908.1218452717 3
6302 99969.3497481486 4
6301 99969.3497481486 4
1132 99969.3497481486 4
9148 100056.799950303 3
2676 100056.799950303 3
8945 100197.339625491 4
8944 100197.339625491 4
2566 100197.339625491 4
6214 100212.415758865 4
1079 100212.415758865 4
6215 100212.415758865 4
216 100431.674992251 4
4506 100431.674992251 4
4505 100431.674992251 4
4777 100432.108409271 4
4778 100432.108409271 4
347 100432.108409271 4
8244 100547.691477794 4
2169 100547.691477794 4
8243 100547.691477794 4
9601 100552.241665978 4
2919 100552.241665978 4
9602 100552.241665978 4
10111 100685.801525797 5
10112 100685.801525797 5
3187 100685.801525797 5
10113 100685.801525797 5
1570 100757.809179129 4
7116 100757.809179129 4
7115 100757.809179129 4
3697 101033.148155256 4
11019 101033.148155256 4
11020 101033.148155256 4
3528 101324.213848753 4
10705 101324.213848753 4
10706 101324.213848753 4
3864 101463.539007363 3
11313 101463.539007363 3
4775 101729.375799552 4
4776 101729.375799552 4
346 101729.375799552 4
2994 101911.930076105 4
9749 101911.930076105 4
9748 101911.930076105 4
10248 102133.469880851 4
3264 102133.469880851 4
10249 102133.469880851 4
9012 102192.654843748 3
2601 102192.654843748 3
5354 102257.287628933 3
646 102257.287628933 3
10915 102286.498787981 4
3634 102286.498787981 4
10914 102286.498787981 4
1559 102291.503077033 4
7096 102291.503077033 4
7095 102291.503077033 4
4886 102487.897205317 4
400 102487.897205317 4
4885 102487.897205317 4
10346 102536.445514542 4
10347 102536.445514542 4
3317 102536.445514542 4
5467 102562.312015725 3
704 102562.312015725 3
3184 102811.047171234 4
10103 102811.047171234 4
10104 102811.047171234 4
4344 102994.011439265 4
142 102994.011439265 4
4345 102994.011439265 4
9823 103096.735839602 4
3035 103096.735839602 4
9822 103096.735839602 4
10642 103441.395535298 4
3494 103441.395535298 4
10643 103441.395535298 4
764 103964.508474153 3
5579 103964.508474153 3
5346 104088.893888671 4
641 104088.893888671 4
5347 104088.893888671 4
6899 104303.187515932 3
1465 104303.187515932 3
3879 104335.226513201 4
11340 104335.226513201 4
11339 104335.226513201 4
7616 104440.627956928 3
1827 104440.627956928 3
11008 104604.405232317 4
3690 104604.405232317 4
11007 104604.405232317 4
2761 104820.846300019 3
9302 104820.846300019 3
10435 104912.350701255 4
3374 104912.350701255 4
10434 104912.350701255 4
11287 104976.314751236 6
3848 104976.314751236 6
11284 104976.314751236 6
11286 104976.314751236 6
11285 104976.314751236 6
9702 105047.449732715 4
9703 105047.449732715 4
2971 105047.449732715 4
5500 105195.560458833 4
721 105195.560458833 4
5499 105195.560458833 4
1071 105226.715340662 5
6196 105226.715340662 5
6198 105226.715340662 5
6197 105226.715340662 5
5283 105399.953782083 4
608 105399.953782083 4
5284 105399.953782083 4
1291 105455.985234079 3
6583 105455.985234079 3
6209 105461.407762905 4
6210 105461.407762905 4
1077 105461.407762905 4
239 105525.575309878 3
4552 105525.575309878 3
1959 105623.494813862 4
7857 105623.494813862 4
7856 105623.494813862 4
8575 105712.011315799 4
8576 105712.011315799 4
2356 105712.011315799 4
8013 105985.109427868 4
2047 105985.109427868 4
8014 105985.109427868 4
934 106039.66018519 4
5930 106039.66018519 4
5931 106039.66018519 4
11334 106289.29354705 4
11333 106289.29354705 4
3876 106289.29354705 4
8641 106308.23900663 3
2391 106308.23900663 3
4590 106410.482591353 4
4589 106410.482591353 4
259 106410.482591353 4
9448 106578.626440186 4
2836 106578.626440186 4
9447 106578.626440186 4
489 106592.680833555 4
5059 106592.680833555 4
5058 106592.680833555 4
10919 106631.456469688 4
3636 106631.456469688 4
10920 106631.456469688 4
2088 106676.201657164 3
8086 106676.201657164 3
3888 106766.622910254 3
11361 106766.622910254 3
9291 106860.537714548 4
9292 106860.537714548 4
2756 106860.537714548 4
5509 106868.510680864 4
5508 106868.510680864 4
727 106868.510680864 4
10923 106916.798198194 4
3639 106916.798198194 4
10924 106916.798198194 4
10096 106953.78657178 4
10097 106953.78657178 4
3181 106953.78657178 4
9750 106964.579359827 3
2995 106964.579359827 3
2466 107054.438141559 3
8767 107054.438141559 3
6546 107084.12414871 4
6545 107084.12414871 4
1270 107084.12414871 4
11601 107207.531304584 4
4034 107207.531304584 4
11600 107207.531304584 4
2754 107228.430600232 3
9287 107228.430600232 3
8339 107396.195203013 3
2219 107396.195203013 3
9535 107396.199837162 5
2884 107396.199837162 5
9534 107396.199837162 5
9536 107396.199837162 5
5061 107548.036090276 4
5062 107548.036090276 4
491 107548.036090276 4
3229 107626.410268865 4
10184 107626.410268865 4
10185 107626.410268865 4
7659 107634.506789854 4
7658 107634.506789854 4
1851 107634.506789854 4
4710 107747.835031191 4
317 107747.835031191 4
4711 107747.835031191 4
778 107845.357336932 3
5604 107845.357336932 3
3186 107909.386733955 5
10108 107909.386733955 5
10109 107909.386733955 5
10110 107909.386733955 5
8054 107959.81949624 4
8055 107959.81949624 4
2068 107959.81949624 4
11356 107987.065417661 3
3886 107987.065417661 3
9875 108257.436166669 4
3063 108257.436166669 4
9876 108257.436166669 4
3994 108546.430041923 4
11537 108546.430041923 4
11536 108546.430041923 4
6207 108861.210020804 4
1076 108861.210020804 4
6208 108861.210020804 4
3754 109020.520366487 3
11119 109020.520366487 3
9163 109277.549026566 3
2684 109277.549026566 3
10414 109355.28908747 3
3360 109355.28908747 3
8727 109429.810323092 4
8726 109429.810323092 4
2443 109429.810323092 4
8750 109524.590237014 4
2455 109524.590237014 4
8751 109524.590237014 4
8457 109560.757304135 3
2291 109560.757304135 3
10344 109966.547278117 4
10345 109966.547278117 4
3316 109966.547278117 4
5271 109995.192318523 5
5270 109995.192318523 5
602 109995.192318523 5
5272 109995.192318523 5
3446 110040.619990002 3
10565 110040.619990002 3
4783 110190.907076302 5
4781 110190.907076302 5
4782 110190.907076302 5
349 110190.907076302 5
3284 110336.204277542 4
10290 110336.204277542 4
10289 110336.204277542 4
6593 110340.089981611 5
6595 110340.089981611 5
1296 110340.089981611 5
6594 110340.089981611 5
3863 110484.232611815 3
11312 110484.232611815 3
4566 110549.064478274 4
246 110549.064478274 4
4565 110549.064478274 4
7824 110565.857279431 3
1940 110565.857279431 3
6297 110949.598396224 4
1129 110949.598396224 4
6296 110949.598396224 4
111 110994.891160296 3
4279 110994.891160296 3
9912 111050.183310699 4
3085 111050.183310699 4
9911 111050.183310699 4
9556 111251.121001461 4
9557 111251.121001461 4
2897 111251.121001461 4
10106 111309.188991853 5
10105 111309.188991853 5
3185 111309.188991853 5
10107 111309.188991853 5
4087 111379.47071349 3
14 111379.47071349 3
11640 111386.86767556 4
11639 111386.86767556 4
4053 111386.86767556 4
7638 111394.2617215 3
1840 111394.2617215 3
572 111495.832693561 3
5219 111495.832693561 3
10557 111565.538087038 4
3442 111565.538087038 4
10556 111565.538087038 4
1754 111576.414384331 4
7476 111576.414384331 4
7477 111576.414384331 4
8892 111579.959543957 4
8891 111579.959543957 4
2540 111579.959543957 4
345 111721.019036343 4
4773 111721.019036343 4
4774 111721.019036343 4
728 111820.770336495 4
5511 111820.770336495 4
5510 111820.770336495 4
3287 111855.84410042 4
10295 111855.84410042 4
10296 111855.84410042 4
5718 111958.101502402 3
839 111958.101502402 3
11305 112120.32177058 3
3858 112120.32177058 3
1371 112790.468150955 4
6741 112790.468150955 4
6740 112790.468150955 4
10559 113042.078372449 5
3443 113042.078372449 5
10558 113042.078372449 5
10560 113042.078372449 5
7297 113167.32540455 3
1664 113167.32540455 3
490 113340.095597195 3
5060 113340.095597195 3
6305 113423.552724966 4
1134 113423.552724966 4
6304 113423.552724966 4
3188 113578.996449442 4
10114 113578.996449442 4
10115 113578.996449442 4
10850 113620.037575178 4
3599 113620.037575178 4
10851 113620.037575178 4
5665 113742.038158201 4
810 113742.038158201 4
5664 113742.038158201 4
482 113925.292006064 3
5044 113925.292006064 3
9138 114019.533715614 4
2668 114019.533715614 4
9137 114019.533715614 4
9069 114222.905995838 4
9068 114222.905995838 4
2628 114222.905995838 4
8343 114340.737699481 3
2222 114340.737699481 3
3497 114404.74581423 4
10649 114404.74581423 4
10650 114404.74581423 4
9810 114445.384476888 4
9809 114445.384476888 4
3027 114445.384476888 4
632 114583.45411801 3
5329 114583.45411801 3
11326 114641.556278589 6
11327 114641.556278589 6
11325 114641.556278589 6
11328 114641.556278589 6
3872 114641.556278589 6
3630 114765.765704519 4
10906 114765.765704519 4
10905 114765.765704519 4
315 114921.203776835 4
4707 114921.203776835 4
4706 114921.203776835 4
2309 114927.871281492 3
8492 114927.871281492 3
10555 114965.340344937 4
3441 114965.340344937 4
10554 114965.340344937 4
11369 115004.18029592 3
3893 115004.18029592 3
11322 115164.269278757 3
3869 115164.269278757 3
6433 115739.189164057 3
1211 115739.189164057 3
6835 116128.265133453 3
1423 116128.265133453 3
7624 116198.92244437 3
1832 116198.92244437 3
9414 116206.5916181 4
9415 116206.5916181 4
2816 116206.5916181 4
8781 116275.187217823 3
2474 116275.187217823 3
5001 116306.570841712 3
459 116306.570841712 3
343 116458.892122285 4
4770 116458.892122285 4
4771 116458.892122285 4
3071 116461.945209945 3
9886 116461.945209945 3
10118 116464.277594105 3
3190 116464.277594105 3
11282 116963.436450904 4
3847 116963.436450904 4
11283 116963.436450904 4
10595 116987.406318849 3
3463 116987.406318849 3
11358 117047.704192543 6
11360 117047.704192543 6
3887 117047.704192543 6
11359 117047.704192543 6
11357 117047.704192543 6
8932 117067.296162575 4
8931 117067.296162575 4
2561 117067.296162575 4
6910 117195.139549659 3
1470 117195.139549659 3
5260 117301.564435455 3
595 117301.564435455 3
5287 117419.917820448 3
611 117419.917820448 3
2220 117425.333622406 3
8340 117425.333622406 3
1872 117543.36335282 4
7703 117543.36335282 4
7702 117543.36335282 4
5227 117716.829907845 3
577 117716.829907845 3
5493 117816.071396502 4
5494 117816.071396502 4
718 117816.071396502 4
11254 117851.337611138 3
3833 117851.337611138 3
2258 118022.403702746 3
8403 118022.403702746 3
1510 118358.524203843 3
6995 118358.524203843 3
2307 118532.393461949 3
8488 118532.393461949 3
5686 118550.029082213 3
821 118550.029082213 3
7894 118560.292967896 4
2673 118560.292967896 4
2463 118560.292967896 4
8764 118560.292967896 4
3323 118560.292967896 4
6796 118560.292967896 4
3783 118560.292967896 4
8763 118560.292967896 4
8358 118560.292967896 4
11163 118560.292967896 4
1403 118560.292967896 4
7893 118560.292967896 4
8359 118560.292967896 4
10355 118560.292967896 4
9144 118560.292967896 4
6795 118560.292967896 4
2232 118560.292967896 4
11058 118560.292967896 4
3717 118560.292967896 4
9145 118560.292967896 4
10354 118560.292967896 4
1979 118560.292967896 4
11059 118560.292967896 4
11164 118560.292967896 4
8607 118574.098810451 4
2373 118574.098810451 4
8608 118574.098810451 4
10093 118593.296031239 5
10095 118593.296031239 5
3180 118593.296031239 5
10094 118593.296031239 5
5020 118640.597615363 4
470 118640.597615363 4
5021 118640.597615363 4
581 118735.908843585 3
5233 118735.908843585 3
8218 118785.962163059 4
2158 118785.962163059 4
8217 118785.962163059 4
5496 118967.82023692 4
5495 118967.82023692 4
719 118967.82023692 4
11210 119032.810477746 3
3809 119032.810477746 3
2824 119089.962193896 3
9428 119089.962193896 3
2616 119095.513662364 3
9042 119095.513662364 3
531 119161.100085847 4
5134 119161.100085847 4
5135 119161.100085847 4
9354 119216.814561199 4
2789 119216.814561199 4
9355 119216.814561199 4
10577 119261.369066266 3
3454 119261.369066266 3
4912 119282.155796589 4
414 119282.155796589 4
4913 119282.155796589 4
6602 119290.353272375 4
6603 119290.353272375 4
1300 119290.353272375 4
3437 119310.063418432 4
10547 119310.063418432 4
10548 119310.063418432 4
8043 119427.763660711 3
2063 119427.763660711 3
369 119431.38851901 3
4825 119431.38851901 3
5066 119484.632867282 4
5067 119484.632867282 4
494 119484.632867282 4
1115 119704.675397412 3
6272 119704.675397412 3
1165 119812.024512041 3
6353 119812.024512041 3
1703 119845.522184736 5
7379 119845.522184736 5
7377 119845.522184736 5
7378 119845.522184736 5
1234 119868.279790607 3
6473 119868.279790607 3
642 119940.045660718 4
5348 119940.045660718 4
5349 119940.045660718 4
559 120130.475464048 3
5194 120130.475464048 3
9938 120231.262591855 4
9937 120231.262591855 4
3097 120231.262591855 4
2283 120269.979645641 4
8442 120269.979645641 4
8443 120269.979645641 4
9599 120534.249642125 4
9598 120534.249642125 4
2917 120534.249642125 4
558 120644.210631013 3
5193 120644.210631013 3
4376 120708.614333901 3
156 120708.614333901 3
6438 120874.522074067 3
1215 120874.522074067 3
8362 121105.470051633 3
2235 121105.470051633 3
10467 121256.202274414 3
3394 121256.202274414 3
9805 121273.166937986 4
3025 121273.166937986 4
9806 121273.166937986 4
6684 121281.729376739 3
1339 121281.729376739 3
10512 121316.550214444 4
3423 121316.550214444 4
10513 121316.550214444 4
4900 121506.14607365 4
4901 121506.14607365 4
409 121506.14607365 4
1839 121601.192043243 3
7637 121601.192043243 3
7362 121652.730332449 4
1695 121652.730332449 4
7361 121652.730332449 4
8434 121672.012383865 4
2279 121672.012383865 4
8433 121672.012383865 4
928 121848.643690178 4
5917 121848.643690178 4
5916 121848.643690178 4
8953 121900.753173678 4
2570 121900.753173678 4
8954 121900.753173678 4
4132 121927.731420269 4
36 121927.731420269 4
4133 121927.731420269 4
9642 122015.496325823 4
2939 122015.496325823 4
9643 122015.496325823 4
1415 122023.75806391 5
6821 122023.75806391 5
6823 122023.75806391 5
6822 122023.75806391 5
9644 122210.381667955 3
2940 122210.381667955 3
4463 122430.579555887 5
4461 122430.579555887 5
4462 122430.579555887 5
196 122430.579555887 5
9603 122736.140299033 4
2920 122736.140299033 4
9604 122736.140299033 4
3931 122794.526374895 3
11435 122794.526374895 3
5337 122937.232216195 5
5338 122937.232216195 5
5336 122937.232216195 5
637 122937.232216195 5
